"symbol","price","volume","timestamp","anomaly_result","printed_alert","time","diff"
"GOOGL","259.91","528605.0","2025-10-25T23:58:23.256619","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T00:01:24.376088","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:46:00.619097","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:53:26.162046","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T03:20:09.145689","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T03:20:05.760917","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:33:45.783094","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:59:15.930174","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T00:04:20.666686","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:49:36.275137","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T03:19:55.374020","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:45:46.634558","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:25:24.795256","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T02:05:42.555771","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T03:09:51.155504","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T02:03:12.600915","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:28:38.453893","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:36:31.394592","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:16:35.971738","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:44:04.012384","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:54:32.963925","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T02:01:14.153857","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:23:45.726461","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:29:58.943423","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:20:36.518991","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T00:03:09.622243","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T00:03:28.040278","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:41:32.894175","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T00:01:52.232475","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:53:25.693101","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T02:05:17.736846","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T03:20:46.494508","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T22:15:04.410349","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:58:23.434006","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:22:39.077586","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:20:22.124782","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T00:02:34.718954","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:50:08.078034","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:42:57.057945","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T00:06:38.308252","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:52:01.370015","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:11:49.028468","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T03:20:39.781873","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:35:52.881710","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T03:11:16.677073","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:15:50.722063","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:21:04.358807","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:40:46.642267","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:41:00.738755","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:32:26.239888","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T03:19:41.761471","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:29:10.257109","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:48:29.654928","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:47:12.078366","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:32:30.239953","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T03:21:16.945378","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T03:12:28.349805","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:37:31.251123","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T02:04:04.197401","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:22:31.978042","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:11:42.012276","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:23:27.993538","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:47:36.675497","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T03:17:08.827600","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T00:05:59.310061","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:28:56.222497","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:22:18.324686","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:26:54.543919","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:25:45.935534","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:58:23.343117","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:30:48.093769","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:22:14.749088","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T02:04:15.196545","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","⚠️ ALERT: MSFT dropped 0.0% to $523.50 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T02:02:58.593286","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:52:43.272027","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T03:11:43.925856","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T03:12:38.915852","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:59:01.976899","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-25T23:57:12.003629","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:43:11.260501","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:57:44.329796","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:27:58.912973","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:39:21.655072","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:27:15.902551","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T03:08:49.131148","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:35:56.257043","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T03:21:26.976890","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T03:12:42.540915","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T00:00:44.598313","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:35:24.295376","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:15:50.561416","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:35:28.192856","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T03:20:16.041848","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T03:17:32.618178","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T03:09:10.252319","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T03:10:45.914593","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:25:10.729211","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:49:08.021914","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T03:10:08.458574","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:49:39.691905","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T02:04:00.974576","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","⚠️ ALERT: TSLA dropped 0.0% to $433.59 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T03:15:19.477595","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:23:49.222156","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:53:40.000704","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T03:13:30.391872","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-25T23:43:18.093859","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","⚠️ ALERT: GOOGL dropped 0.0% to $259.91 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T00:04:02.535081","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-25T23:38:57.037817","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T03:13:33.953838","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:30:20.279677","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"MSFT","523.5","492570.0","2025-10-26T03:23:26.366896","✓ Normal: MSFT steady at $523.50 (+0.00%)","✓ Normal: MSFT steady at $523.50 (+0.00%)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T02:05:17.516607","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","⚠️ ALERT: AAPL dropped 0.0% to $262.74 (score: 0.00)","1761429227788","1"
"AAPL","262.74","905457.0","2025-10-26T02:02:34.421129","✓ Normal: AAPL steady at $262.74 (+0.00%)","✓ Normal: AAPL steady at $262.74 (+0.00%)","1761429227788","1"
"GOOGL","259.91","528605.0","2025-10-26T03:20:15.805617","✓ Normal: GOOGL steady at $259.91 (+0.00%)","✓ Normal: GOOGL steady at $259.91 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-26T03:13:54.425632","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:58:09.126566","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
"TSLA","433.59","851242.0","2025-10-25T23:31:33.695236","✓ Normal: TSLA steady at $433.59 (+0.00%)","✓ Normal: TSLA steady at $433.59 (+0.00%)","1761429227788","1"
